data,abertura,maxima,minima,fechamento,volume,produto,unidade,fonte
2024-10-01,269.79998779296875,271.45001220703125,261.5,264.1499938964844,19959,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-10-02,265.5,267.5,255.75,256.5,24169,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-10-03,257.95001220703125,258.5,251.39999389648438,252.0500030517578,16847,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-10-04,253.85000610351562,257.75,252.0,257.3500061035156,14342,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-10-07,252.85000610351562,253.64999389648438,243.35000610351562,244.64999389648438,26384,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-10-08,248.0500030517578,248.89999389648438,244.0500030517578,248.1999969482422,16056,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-10-09,247.75,252.89999389648438,246.60000610351562,250.0500030517578,14320,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-10-10,248.0500030517578,257.1000061035156,247.39999389648438,254.75,15930,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-10-11,254.25,256.45001220703125,251.0,252.0500030517578,13850,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-10-14,251.0500030517578,262.6499938964844,250.3000030517578,262.04998779296875,16920,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-10-15,261.70001220703125,264.1499938964844,255.35000610351562,256.70001220703125,14783,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-10-16,258.0,259.54998779296875,254.8000030517578,258.0,13091,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-10-17,257.1000061035156,261.0,253.39999389648438,255.14999389648438,13289,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-10-18,254.0,259.1000061035156,253.10000610351562,257.29998779296875,11056,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-10-21,253.5,254.0500030517578,248.0500030517578,251.6999969482422,16917,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-10-22,252.5,255.6999969482422,248.5500030517578,249.85000610351562,17531,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-10-23,249.25,253.85000610351562,247.39999389648438,252.35000610351562,15434,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-10-24,251.89999389648438,256.1000061035156,244.10000610351562,245.4499969482422,21963,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-10-25,245.85000610351562,248.75,244.39999389648438,248.39999389648438,15942,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-10-28,247.25,255.64999389648438,246.25,252.35000610351562,17939,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-10-29,253.1999969482422,254.25,247.85000610351562,248.10000610351562,13578,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-10-30,248.6999969482422,250.5500030517578,245.14999389648438,249.60000610351562,16871,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-10-31,249.0,249.5,244.35000610351562,245.89999389648438,17376,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-11-01,246.3000030517578,249.25,241.3000030517578,242.9499969482422,23120,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-11-04,243.85000610351562,246.5500030517578,242.10000610351562,245.9499969482422,24031,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-11-05,246.5500030517578,252.25,246.0,250.14999389648438,28770,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-11-06,248.60000610351562,250.8000030517578,244.14999389648438,248.75,24333,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-11-07,250.14999389648438,261.3999938964844,249.5,260.3999938964844,38861,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-11-08,258.0,259.95001220703125,252.75,253.35000610351562,43846,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-11-11,253.35000610351562,258.70001220703125,253.35000610351562,256.20001220703125,27432,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-11-12,256.75,266.3999938964844,256.70001220703125,263.54998779296875,23933,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-11-13,262.8999938964844,272.95001220703125,260.75,271.6499938964844,16033,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-11-14,271.6499938964844,285.04998779296875,270.95001220703125,278.95001220703125,9891,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-11-15,274.95001220703125,283.8999938964844,274.95001220703125,281.79998779296875,10317,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-11-18,284.25,290.20001220703125,278.3500061035156,280.75,7712,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-11-19,281.70001220703125,287.20001220703125,277.75,279.75,6890,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-11-20,288.0,296.95001220703125,286.29998779296875,295.29998779296875,248,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-11-21,300.0,300.0,295.75,298.6499938964844,87,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-11-22,296.54998779296875,306.25,296.54998779296875,305.25,35,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-11-25,308.29998779296875,312.79998779296875,307.25,308.3500061035156,79,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-11-26,310.04998779296875,313.0,310.04998779296875,312.1499938964844,21,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-11-27,320.0,329.5,319.6499938964844,326.1499938964844,33,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-11-29,334.5,335.0,324.29998779296875,321.6499938964844,1144,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-12-02,318.1000061035156,318.1000061035156,297.6000061035156,299.20001220703125,30,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-12-03,298.3500061035156,303.45001220703125,293.75,297.70001220703125,46,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-12-04,306.6000061035156,306.6000061035156,305.79998779296875,305.95001220703125,19,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-12-05,310.75,312.45001220703125,307.8500061035156,315.75,4,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-12-06,332.5,332.5,332.5,332.5,2,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-12-09,332.29998779296875,332.29998779296875,332.29998779296875,332.29998779296875,2,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-12-10,343.8500061035156,347.3500061035156,343.70001220703125,335.6499938964844,24,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-12-11,321.70001220703125,321.70001220703125,321.70001220703125,321.70001220703125,0,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-12-12,322.6000061035156,322.6000061035156,322.6000061035156,322.6000061035156,2,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-12-13,320.8500061035156,320.8500061035156,320.8500061035156,320.8500061035156,0,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-12-16,328.25,328.25,328.25,328.75,1,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-12-17,322.6000061035156,322.6000061035156,322.6000061035156,325.45001220703125,1,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-12-18,333.1499938964844,333.1499938964844,333.1499938964844,333.1499938964844,17909,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-12-19,332.6499938964844,341.79998779296875,321.5,323.75,26439,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-12-20,325.5,329.5,319.0,325.0,15022,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-12-23,325.0,329.75,320.8500061035156,327.25,10320,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-12-24,327.04998779296875,329.54998779296875,322.04998779296875,328.6000061035156,0,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-12-26,330.0,331.5,322.3500061035156,324.6499938964844,7162,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-12-27,323.6499938964844,325.5,318.3999938964844,322.6499938964844,11070,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-12-30,322.1499938964844,323.8500061035156,316.79998779296875,321.0,12652,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2024-12-31,318.8500061035156,321.29998779296875,312.1499938964844,319.75,0,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-01-02,321.54998779296875,329.79998779296875,319.75,326.8500061035156,14736,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-01-03,324.75,326.25,317.6499938964844,318.6499938964844,11892,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-01-06,318.6499938964844,328.6000061035156,317.04998779296875,318.6000061035156,15989,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-01-07,320.6499938964844,323.1000061035156,317.75,320.5,12720,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-01-08,320.6499938964844,324.29998779296875,314.8999938964844,316.45001220703125,21114,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-01-09,321.0,322.0,316.6499938964844,318.5,14253,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-01-10,319.5,325.8500061035156,317.75,323.8500061035156,15992,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-01-13,322.8999938964844,333.8500061035156,322.1000061035156,325.95001220703125,19362,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-01-14,325.5,328.8500061035156,321.04998779296875,321.95001220703125,16245,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-01-15,322.5,331.20001220703125,321.04998779296875,330.45001220703125,12295,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-01-16,330.54998779296875,332.04998779296875,325.20001220703125,327.1499938964844,12579,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-01-17,328.8999938964844,332.45001220703125,325.8999938964844,328.3500061035156,12501,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-01-21,330.3999938964844,336.25,327.1000061035156,327.79998779296875,16306,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-01-22,331.20001220703125,342.95001220703125,327.5,341.8500061035156,20014,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-01-23,342.0,348.8999938964844,338.8500061035156,343.95001220703125,20092,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-01-24,345.0,349.79998779296875,341.8999938964844,347.54998779296875,13666,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-01-27,348.75,355.54998779296875,345.20001220703125,349.20001220703125,19560,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-01-28,352.54998779296875,358.8999938964844,346.79998779296875,357.5,15976,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-01-29,360.25,369.45001220703125,359.20001220703125,366.54998779296875,22486,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-01-30,368.0,376.8500061035156,365.3500061035156,373.3999938964844,20670,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-01-31,380.0,381.04998779296875,366.20001220703125,377.8500061035156,25869,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-02-03,375.8500061035156,388.95001220703125,373.3999938964844,380.8999938964844,25155,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-02-04,385.1000061035156,389.8999938964844,380.8999938964844,383.3500061035156,19981,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-02-05,385.8999938964844,401.1000061035156,381.6000061035156,397.75,26188,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-02-06,402.0,411.25,398.70001220703125,403.95001220703125,25382,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-02-07,403.25,413.95001220703125,399.95001220703125,404.3500061035156,25608,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-02-10,410.45001220703125,431.95001220703125,409.3500061035156,429.04998779296875,28480,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-02-11,433.8500061035156,437.95001220703125,409.5,413.45001220703125,24827,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-02-12,416.0,432.8999938964844,414.6499938964844,431.79998779296875,26179,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-02-13,429.0,440.8500061035156,424.04998779296875,438.8999938964844,14700,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-02-14,435.3999938964844,438.1499938964844,411.6000061035156,419.75,10449,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-02-18,421.0,424.0,405.6000061035156,419.0,13370,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-02-19,423.95001220703125,434.1000061035156,414.0,417.8999938964844,6705,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-02-20,417.8999938964844,417.8999938964844,395.0,395.75,677,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-02-21,395.75,405.5,395.0,400.0,68,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-02-24,394.8999938964844,399.29998779296875,393.70001220703125,393.79998779296875,72,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-02-25,392.20001220703125,393.20001220703125,378.1000061035156,380.5,191,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-02-26,377.04998779296875,381.1000061035156,374.54998779296875,379.45001220703125,33,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-02-27,378.0,378.0,377.79998779296875,378.75,12,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-02-28,382.04998779296875,382.1499938964844,379.3500061035156,379.04998779296875,24,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-03-03,385.5,390.8500061035156,385.5,392.70001220703125,11,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-03-04,391.8500061035156,404.75,391.8500061035156,403.75,19,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-03-05,412.70001220703125,421.79998779296875,412.3500061035156,415.5,10,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-03-06,413.45001220703125,413.45001220703125,409.5,393.0,4,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-03-07,390.20001220703125,390.20001220703125,390.20001220703125,390.20001220703125,11,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-03-10,394.8999938964844,394.8999938964844,394.8999938964844,389.3500061035156,4,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-03-11,395.6000061035156,400.1499938964844,395.6000061035156,399.45001220703125,9,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-03-12,392.20001220703125,392.20001220703125,392.20001220703125,392.20001220703125,5,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-03-13,391.70001220703125,391.70001220703125,391.70001220703125,390.6000061035156,48,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-03-14,382.1000061035156,382.1000061035156,382.1000061035156,382.1000061035156,1,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-03-17,382.75,382.75,382.75,389.3500061035156,12,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-03-18,386.0,391.95001220703125,383.70001220703125,387.1499938964844,22,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-03-19,394.1499938964844,394.1499938964844,394.1000061035156,394.6000061035156,12747,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-03-20,389.29998779296875,397.6000061035156,386.04998779296875,392.1499938964844,14036,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-03-21,392.0,395.75,386.5,391.3999938964844,12375,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-03-24,391.45001220703125,402.3999938964844,390.6000061035156,393.3999938964844,13306,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-03-25,393.45001220703125,401.0,392.1000061035156,398.54998779296875,12354,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-03-26,400.0,405.3999938964844,388.54998779296875,392.0,14383,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-03-27,392.0,392.1000061035156,375.6000061035156,378.79998779296875,21790,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-03-28,380.79998779296875,384.79998779296875,377.54998779296875,379.95001220703125,15500,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-03-31,380.0,386.3999938964844,378.54998779296875,379.75,14167,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-04-01,379.25,391.45001220703125,372.25,389.04998779296875,18430,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-04-02,389.04998779296875,393.70001220703125,382.1499938964844,388.8500061035156,13885,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-04-03,386.3999938964844,391.0,376.8999938964844,385.25,16445,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-04-04,386.54998779296875,389.3500061035156,364.8999938964844,365.70001220703125,24921,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-04-07,362.5,364.5,338.6000061035156,344.79998779296875,37079,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-04-08,345.0,350.1499938964844,340.5,342.8999938964844,25850,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-04-09,341.1499938964844,353.75,325.20001220703125,341.70001220703125,28737,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-04-10,360.1000061035156,361.5,342.1499938964844,342.8500061035156,20192,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-04-11,345.95001220703125,360.70001220703125,341.6000061035156,357.70001220703125,23345,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-04-14,361.5,365.45001220703125,354.0,360.3999938964844,9191,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-04-15,362.8999938964844,372.1499938964844,362.70001220703125,369.3999938964844,10062,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-04-16,367.8999938964844,379.20001220703125,364.1000061035156,376.04998779296875,4806,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-04-17,378.6000061035156,380.8999938964844,370.0,375.5,0,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-04-21,374.5,379.0,364.3999938964844,366.79998779296875,3557,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-04-22,369.5,381.0,366.79998779296875,377.6499938964844,204,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-04-23,382.29998779296875,386.04998779296875,382.0,392.3999938964844,71,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-04-24,393.95001220703125,409.04998779296875,393.95001220703125,408.0,216,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-04-25,407.45001220703125,407.45001220703125,407.45001220703125,408.25,29,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-04-28,407.20001220703125,422.3999938964844,407.20001220703125,421.54998779296875,96,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-04-29,426.0,427.79998779296875,410.75,412.6499938964844,16,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-04-30,413.6000061035156,413.6000061035156,413.6000061035156,413.6000061035156,0,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-05-01,399.8999938964844,399.8999938964844,399.8999938964844,395.70001220703125,1,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-05-02,395.3999938964844,395.3999938964844,395.3999938964844,395.3999938964844,0,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-05-05,395.0,395.0,395.0,398.95001220703125,1,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-05-06,404.20001220703125,404.20001220703125,404.20001220703125,401.1000061035156,13,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-05-07,396.5,396.5,396.5,396.20001220703125,22,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-05-08,397.79998779296875,397.79998779296875,397.79998779296875,397.79998779296875,14,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-05-09,398.5,398.5,398.5,397.1499938964844,8,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-05-12,382.45001220703125,382.45001220703125,382.45001220703125,382.45001220703125,0,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-05-13,380.0,380.0,380.0,384.8500061035156,25,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-05-14,378.75,378.75,373.75,373.95001220703125,31,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-05-15,375.0,383.0,375.0,384.95001220703125,20,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-05-16,384.1499938964844,384.1499938964844,375.6499938964844,376.25,112,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-05-19,377.8500061035156,378.54998779296875,377.8500061035156,376.1499938964844,10983,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-05-20,374.0,379.25,368.20001220703125,369.29998779296875,9934,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-05-21,370.0,375.20001220703125,366.3999938964844,370.29998779296875,7625,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-05-22,368.45001220703125,368.45001220703125,359.20001220703125,360.75,14747,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-05-23,361.70001220703125,363.0,355.25,361.0,0,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-05-27,359.1000061035156,364.8500061035156,355.54998779296875,361.70001220703125,12122,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-05-28,359.20001220703125,360.04998779296875,350.1499938964844,351.95001220703125,15417,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-05-29,352.95001220703125,357.29998779296875,347.1499938964844,348.3999938964844,13380,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
